id,brand,title,description,price,priceCurrency
64016107,,BenQ SW271 Pro 27in IPS LCD Monitor 4K UHD,"The SW271 builds upon the success of its award-winning predecessor and sets a new benchmark for wide gamut monitors taking image quality to the next level with the addition of HDR capabilities. The new 27” 4K UHD monitor offers extraordinary clarity of fine details and textures on an a10-bit panel with 99% Adobe RGB, 100% sRGB colour space coverage as well as supporting HDR content.Key Features99% Adobe RGB Colour Space With IPS technology27 Inch 4K UHD ResolutionHigh Dynamic Range (HDR)Hardware Calibration With Palette Master Element SoftwareUSB-C™ for transmitting data and video signal with one cableOutstanding Colour Accuracy and Resolution4K UHD Monitor4K Ultra HD resolution ensures extraordinary clarity of fine details and textures for an optimal viewing and visual-intensive work experience.99% Adobe RGBSee the true colours of nature! Adobe RGB colour space offers a greater range of colour reproduction for shades of blue and green, resulting in a more realistic colour representation for outdoor and nature photography.10-bit Colour DisplayEnjoy the smoothest colour gradations on a 10-bit display which shows more than one billion colours.High Dynamic Range (HDR)High Dynamic Range (HDR) increases the overall dynamic range between black and white so the resulting image appears closer to what your eyes see in the natural world.*To view HDR content from your device, ensure that you use the HDMI cable provided with the SW271 monitor or a High-Speed HDMI Cable or Premium High-Speed HDMI Certified Cable.*HDR function supports HDR10.14-bit 3D LUT & Delta E ≦ 2The 14-bit 3D Look Up Table (LUT) improves RGB colour blending accuracy, resulting in impeccable colour reproduction. Having Delta E≤2 in both Adobe RGB and sRGB colour spaces gives you the truest and most representative view of the original image.Hardware CalibrationHardware calibration allows you to adjust the image processing chip in the monitor without changing the graphics card output data. It keeps images consistent with its original copies without being affected by graphic settings.Palette Master Element Calibration SoftwareWith the use of Palette Master Element and a calibrator, you can tune and maintain the colour performance of the monitor at its most optimal state.*Supported Platforms: Win7 or above, Mac OS 10.6.8 or above*Supported Calibrators: X-Rite i1 Display Pro / i1 Pro / i1 Pro 2 & Datacolor Spyder 4 / Spyder 5Simple, Functional Design for Greater EfficiencyUSB-C™ Cable for Optimal ConvenienceSW271 uses the latest USB-C™ port to transmit video and data with only one cable. So you can do the hardware calibration with ease. The USB-C™ port smoothly displays brilliant 4K contents and offers an up to 5Gbps transfer rate.*The transmission rate of USB-C™ can vary. For more information please check out the user’s guide.*USB-C is compatible with Thunderbolt 3. The user should check the compatibility of the host device with USB-C. The compatibility list can be downloaded from here.Advanced Black & White ModeView your photos in a black and white film effect. Choose from three different black and white presets to preview your photos in before you perform actual adjustments in your photo processing program.GamutDuoGamutDuo enables you to view content simultaneously in different colour spaces side-by-side for added comparison. Switch to PIP/PBP mode to enable GamutDuo.",969.0,GBP
43742368,,TAG HEUER MONACO AUTOMATIC CHRONOGRAPH,Calibre 11 - Automatic Chronograph,5.9E3,USD
10548789,,Kingston SDHC Canvas Select Plus 32GB 100R Class 10 UHS-I,,3.29E1,PLN
98193827,Shimano,Shimano Chain Ultegra Deore XT Road / Mountain / E - Bike 11speed Silver CN HG701,Shimano Ultegra/Deore XT CN-HG701-11 Sil-Tec 116L 11sp Chain with Quick Link,75.00,AUD
98179574,Shimano,Shimano SPD SL Shimano Cleats SM-SH11,SPD SL Shimano Cleats SM-SH11,39.95,CAD
89315005,,Logitech HD Webcam C310 - USB - EMEA 960-001065,,54.97,EUR
49590574,,TRAVELER'S Notebook 001 Lined Refill // Regular,"This is a notebook refill for the regular size Traveler's Notebook leather cover.The pages inside feature lines of 6.5mm width.The MD (Midori Diary) paper is bleed-resistant, feather-resistant, and fountain-pen friendly, giving the user a pleasant writing experience.Size: H210 x W110 x D4mmPage Count: 64 pagesMade in Japan",1.6E1,MYR
68830291,SanDisk,SanDisk Extreme PRO 300MBs UHSII Class 10 U3 SDHC Card 32GB,"SanDisk Extreme PRO 300MBs UHS-II Class 10 U3 SDHC Card - 32GB has speeds of up to 300 MB/s, and write speeds of up to 260 MB/s",66.89,GBP
46980585,Coolermaster,Cooler Master MasterBox TD500 Mesh ARGB Computer Case,"E-ATX (And Below), 7 Expansion Slots, Tempered Glass Side Panel, 2 x USB 3.2, 3 x ARGB Fans, GPU up to 410mm, CPU up to 165mm",88.88,GBP
97068882,Kingston,Kingston DataTraveler SE9 64GB USB 3.0 Flash Drive,Product InformationShow more;,12.97,GBP
23175875,Kingston,Kingston 8GB DDR3 1600MHz Kit(2x4GB) HyperX Fury Blue Series,"DDR3, 8GB, 1600MHz, Dual Channel, CL10",18119.09,HUF
53426556,LaCie,LaCie 4TB Rugged Thunderbolt / USB-C Mobile HDD,,1059.0,AED
50121556,Jabra,Jabra BIZ 2300 USB MS Duo Wired Headset,,168,USD
87617353,,Sony FE 24-240mm F/3.5-6.3 OSS Lens Sony,,4361.62,PLN
56052842,,"WD Blue 3D NAND 1TB PC SSD - SATA III 6 Gb/s 2.5\""/7mm Solid State Drive","General InformationManufacturer: Western Digital CorporationManufacturer Part Number: WDS100T2B0AManufacturer Website Address:www.wdc.comBrand Name: WDProduct Line: BlueProduct Model: WDS100T2B0AProduct Name: Blue 3D NAND SATA SSD Internal Storage, 1TB Data SheetHigh capacity with enhanced reliabilityA WD Blue 3D NAND SATA SSD uses 3D NAND technology not only for higher capacities (up to 2TB) than the previous generation WD Blue SSDs, but also to help reduce cell-to-cell interference for enhanced reliability.Enhanced power efficiencyOffering improved endurance, a WD Blue 3D NAND SATA SSD features an active power draw up to 25% lower than previous generations of WD Blue SSDs. And with less power used, you're able to work longer before recharging your laptop.Superior performance for high-end computingFor a variety of computing applications like gaming, HD media playback, or creative software, look to WD Blue 3D NAND SATA SSDs. Western Digital™ 3D NAND technology helps enable sequential read speeds up to 560MB/s and sequential write speeds up to 530MB/s for fast system boot-ups, quick application responses, and rapid transfer speeds.Leading-edge reliabilityAn SSD is designed with no moving parts to help protect against data loss if it is accidentally bumped or dropped. And with 1.75M hours MTTF (mean time to failure), up to 500 TBW (terabytes written), and several error correction technologies, WD Blue 3D NAND SATA SSDs can help guard data for years to come.Broad compatibilityWith a certification from the WD Functional Integrity Testing Lab (F.I.T. Lab™), every WD Blue 3D NAND SATA SSD is verified for compatibility with a wide range of desktop and laptop computers. Every WD Blue 3D NAND SATA SSD goes through extensive compatibility and reliability testing to ensure it meets the high standards of the WD Brand.Downloadable WD SSD Dashboard and Acronis softwareMonitor your drive's available capacity, operating temperatures, SMART attributes and more with the WD SSD Dashboard. Acronis® True Image™ WD Edition software, available as a free download, can clone drives and backup your operating system, applications, settings and all of your data.5-year limited warrantyEvery WD Blue 3D NAND SATA SSD comes with a 5-year limited warranty, so you can be confident of your storage when you upgrade or replace any of your drives.Product Type: Solid State DriveTechnical InformationStorage Capacity: 250 GBDrive PerformanceMaximum Read Transfer Rate: 550 MB/sMaximum Write Transfer Rate: 525 MB/sNetwork & CommunicationWireless LAN: NoInterfaces/PortsDrive Interface: SATADrive Interface Standard: SATA/600Physical CharacteristicsDrive Type: InternalForm Factor: 2.5\""Height: 0.28\"" (7 mm)Width: 2.75\"" (69.85 mm)Depth: 3.94\"" (100.20 mm)Weight (Approximate): 37.4 gMiscellaneousDevice Supported: Desktop PCDevice Supported: NotebookWarrantyLimited Warranty: 5 YearWeight:0.1Depth:5.0\""Height:0.9\""Width: 4.0\""",217.99,CAD
32639101,Kingston,Kingston ValueRAM 4GB - PC3-12800 - DIMM,ValueRam,37.99,EUR
45798790,Jabra,Jabra EVOLVE 80 Stereo Headset with Active Noise-Cancellation (ANC) - For Microsoft Lync,Stereo Headset with USB for computer and 3.5mm for smart phones. Features Active Noise Cancellation speakers!,359.98,USD
65260514,TP-Link,"TP-LINK, TL-WN821N, USB adaptér, Wireless 2,4Ghz, 300Mbps (QHAB821PW0)","TP-LINK TL-WN821N, USB adaptér, Wireless, čip ATHEROS",6.32,EUR
31504406,,Darkness Ablaze Elite Trainer Box - Pokémon TCG,Darkness Ablaze Elite Trainer Box - Pokémon TCG,42.5,GBP
66880690,,HD Portátil LaCie Rugged Thunderbolt USB-C 2TB,,2069.10,BRL
12606832,Apple,Apple AirPods with Charging Case (2nd Gen 2019),AirPods with Charging Case (2nd Gen 2019),159.00,USD
55645397,,Original Epson T1571 Photo Black Ink Cartridge,Original Epson T1571 Photo Black Ink Cartridge,26.67,GBP
56904801,,TISSOT HERITAGE VISODATE QUARTZ T118.410.11.057.00 (T118.410.11.057.00),,292.50,EUR
45946412,Maxxis,"Maxxis Maxxis High Roller II Tire: 27.5 x 2.50\"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black",,85.00,USD
80927616,,Intel Core i3-7100 / 3.9GHz / Socket 1151,"Core i3-7100 Processor (3M Cache, 3.90 GHz)",103.95,EUR
44537944,,Elixir Nanoweb Phosphor Bronze 12-53 Light Acoustic Guitar Strings 16052,"Elixir Nanoweb Phosphor Bronze 12-53 Light 16052 . For acoustic guitars, 12 gauge, as fitted to most acoustic guitars as standard.Many players prefer the rich, textured tone of phosphor bronze strings. These Elixir Strings capture the sweet spot of that unique phosphor bronze tone and extend it 3-5x longer than conventional strings.",,
25796073,Epson,Epson Bläck Magenta T7023 XL - WP4000/4500,,345,SEK
45703720,Audio-Technica,Audio-Technica ATH-PRO7X Professional DJ Headphones,"Designed for professional DJs, the ATH-PRO7X features a powerful 2000 mW driver to deliver audio of the highest quality even at loud volumes. Extra long detachable cables give you the freedom to move behind the desk.",3757.00,ZAR
27074490,Corsair,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW16GX4M2C3000C15W,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMW16GX4M2C3000C15W,83.99,USD
19664054,Sony,Sony Sony FE 50mm f/1.8 Lens,"A simple, bright, and lightweight normal prime, the FE 50mm f/1.8 from Sony is a versatile normal-length prime lens designed for full-frame E-mount mirrorless cameras. Its sleek design makes it well-suited for everyday shooting, while the fast f/1.8 maxim",249.99,USD
96845495,,KINGSTON 64GB MICRO SDXC - CLASS 10/UHS-I (U1),"64GB High Speed Micro SD Card, with adapter, Class 10",0.00,
63565434,,4GB DDR3-1600MHz Kingston HyperX Fury Black,,555.00,CZK
87561830,,Brother multifunzione laser MFC-L2710DW a4 30PPM 32MB 250FF fax adf duplex lan wifi USB2.0,BROTHER MFP LASER B/N MFC-2710DW,154.1,EUR
98553637,Shimano,Shimano Shimano Chain 11 sp CN-HG601-11,Shimano Chain 11 sp CN-HG601-11,44.90,CAD
79678212,Canon,Canon EF-S 10-18mm f/4.5-5.6 IS STM Ultra Wide Zoom Lens – 9519B002,"The EF-S 10-18mm f/4.5-5.6 IS STM lens combines optical excellence with cutting-edge performance, providing an ultra-wide angle of view in a compact, portable package, perfect for EOS cameras with an APS-C sensor. It has a 4 group optical zoom system and includes a large-diameter element, an aspherical lens element, a UD lens element and enhanced lens coatings for high-contrast, high-resolution images with minimal glare and aberration. A circular, 7-blade aperture helps ensure fine background blur and the Canon Optical Image Stabilizer system provides up to four equivalent stops of shake correction. The lens has a stepping motor (STM) and a refined focus mechanism for smooth and continuous AF during video recording. It also has a rear focusing system, plus a high speed CPU and improved AF algorithm for high-speed AF; and offers full-time manual focus for quick adjustments. The EF-S 10-18mm f/4.5-5.6 IS STM delivers reliable, speedy and quiet wide-angle performance, making it an ideal lens for everyday photography, travel, stills and video recording.EF-S 10-18mm f/4.5-5.6 IS STM Features:EF-S ultra wide zoom lens with an impressive starting focal length (16mm in 35mm equivalence).Compact design made possible by a new 4 group zoom optical system.A stepping motor (STM) and newly-designed focus mechanizm support the Canon EOS Movie Servo AF function to provide smooth and quiet continuous AF during video recording, as well as when shooting photos.A large diameter element and an aspherical lens element help correct aberration to achieve higher image quality.One UD lens element helps reduce chromatic aberration throughout the zoom range for excellent image quality with high resolution and contrast.Optical Image Stabilizer for up to four stops of correction*.Enhanced lens coatings help ensure outstanding color balance while minimizing ghosting and flare.Circular aperture (7 blades) creates beautiful, soft backgrounds.Rear focusing system, high-speed CPU and improved AF algorithm allow high speed autofocus.Full-time manual focus allows manual focus adjustment while in AF Mode.*Based on CIPA (Camera & Imaging Products Association) standards. Testing performed using the EOS 7D Digital SLR camera at a focal length of 18mm (29mm in 35mm equivalence).",299.99,
3775981,,Access Point WiFi N 450Mbps via PoE TP-Link TL-WA901ND,"Sizes: 19,4x12,9x3,6Box: 10Color: WhiteCertificate: CE RoHS FCCComp. brand: TP-Link","53,00 €",EUR
81439789,,Ext. HDD LaCie Mobile Drive 2TB USB-C,,3113.00,CZK
61195551,,APC Smart-UPS SRT 3000VA RM 230V SRT3000RMXLI,"APC Smart-UPS SRT 3000VA RM 230VHigh density, double-conversion on-line power protection with scalable runtimeIncludes: CD with software, Documentation CD, Installation guide, Rack Mounting brackets, Rack Mounting support rails, USB cable, Warranty card Battery failure notification Provides early-warning fault analysis on batteries enabling timely preventive maintenance ECO Mode Operating mode that by-passes unused electrical components in good power conditions to achieve high operating efficiency without sacrificing protection Green mode Patent-pending operating mode that bypasses unused electrical components in good power conditions to achieve very high operating efficiency without sacrificing any protection. LCD graphics display Text and mimic diagrams that display modes of operation, system parameters and alarms. Rack/Tower convertible Protects the initial investment in the UPS when migrating from tower to rack-mount environment. Automatic internal bypassSupplies utility power to the connected loads in the event of a UPS power overload or fault.Scalable runtimeAllows additional run time to be quickly added as needed.Intelligent battery managementMaximizes battery performance, life, and reliability through intelligent, precision charging.Hot-swappable batteriesEnsures clean, uninterrupted power to protected equipment while batteries are being replacedAutomatic restart of loads after UPS shutdownAutomatically starts up the connected equipment upon the return of utility power.Temperature-compensated battery chargingProlongs battery life by regulating the charge voltage according to battery temperature.ManageabilitySerial connectivityProvides management of the UPS via a serial port.SmartSlotCustomize UPS capabilities with management cards.LED status indicatorsQuickly understand unit and power status with visual indicators.InfraStruXure Manager CompatibleEnables centralized management via the APC InfraStruXure Manager.Network manageableProvides remote power management of the UPS over the network.AdaptabilityRack/Tower convertibleProtects the initial investment in the UPS when migrating from tower to rack-mount environment.Flash upgradeable firmwareInstall maintenance releases of firmware remotely using FTP.Plug-and-Play external batteriesEnsures clean, uninterrupted power to the loads when adding extra runtime to the UPS.ServiceabilityAudible alarmsProvides notification of changing utility power and UPS power conditionsPredicitive failure notificationProvides early-warning fault analysis ensuring proactive component replacement.User-replaceable batteriesIncreases availability by allowing a trained user to perform upgrades and replacements of the batteries reducing Mean Time to Repair (MTTR)Automatic self-testPeriodic battery self-test ensures early detection of a battery that needs to be replaced. Datasheet",2524.55,GBP
78673658,,"Crucial BX500 2.5\"" SSD - 480GB","Solid state drive, 480 GB, internal, 2.5\"", SATA",674.00,NOK
74254329,Sandisk,"Sandisk SDHC Extreme Pro 32GB, UHS Speed Class U3, UHS-II, 300MB/s »SD Memory Card«",,74.97,EUR
